# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 344         4.447       51.962      -4.30       Rotterdam   
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,HH,    T
  344,20190811,   20,  178
  344,20190811,   21,  180
  344,20190811,   22,  172
  344,20190811,   23,  168
  344,20190811,   24,  163
  344,20190812,    1,  158
  344,20190812,    2,  159
  344,20190812,    3,  156
  344,20190812,    4,  158
  344,20190812,    5,  158
  344,20190812,    6,  162
  344,20190812,    7,  166
  344,20190812,    8,  180
  344,20190812,    9,  187
  344,20190812,   10,  150
  344,20190812,   11,  178
  344,20190812,   12,  190
  344,20190812,   13,  171
  344,20190812,   14,  170
  344,20190812,   15,  171
  344,20190812,   16,  166
  344,20190812,   17,  174
  344,20190812,   18,  168
  344,20190812,   19,  159
  344,20190812,   20,  144
  344,20190812,   21,  141
  344,20190812,   22,  139
  344,20190812,   23,  138
  344,20190812,   24,  129
  344,20190813,    1,  130
  344,20190813,    2,  124
  344,20190813,    3,  116
  344,20190813,    4,  119
  344,20190813,    5,  126
  344,20190813,    6,  143
  344,20190813,    7,  164
  344,20190813,    8,  169
  344,20190813,    9,  168
  344,20190813,   10,  160
  344,20190813,   11,  119
  344,20190813,   12,  164
  344,20190813,   13,  187
  344,20190813,   14,  179
  344,20190813,   15,  181
  344,20190813,   16,  174
  344,20190813,   17,  170
  344,20190813,   18,  161
  344,20190813,   19,  147
  344,20190813,   20,  131
  344,20190813,   21,  134
  344,20190813,   22,  125
  344,20190813,   23,  137
  344,20190813,   24,  124
  344,20190814,    1,  120
  344,20190814,    2,  123
  344,20190814,    3,  120
  344,20190814,    4,  133
  344,20190814,    5,  136
  344,20190814,    6,  141
  344,20190814,    7,  145
  344,20190814,    8,  166
  344,20190814,    9,  184
  344,20190814,   10,  194
  344,20190814,   11,  203
  344,20190814,   12,  206
  344,20190814,   13,  200
  344,20190814,   14,  199
  344,20190814,   15,  186
  344,20190814,   16,  181
  344,20190814,   17,  167
  344,20190814,   18,  166
  344,20190814,   19,  162
  344,20190814,   20,  158
  344,20190814,   21,  159
  344,20190814,   22,  160
  344,20190814,   23,  161
  344,20190814,   24,  164
  344,20190815,    1,  168
  344,20190815,    2,  171
  344,20190815,    3,  174
  344,20190815,    4,  171
  344,20190815,    5,  172
  344,20190815,    6,  177
  344,20190815,    7,  181
  344,20190815,    8,  183
  344,20190815,    9,  187
  344,20190815,   10,  197
  344,20190815,   11,  194
  344,20190815,   12,  198
  344,20190815,   13,  192
  344,20190815,   14,  191
  344,20190815,   15,  192
  344,20190815,   16,  189
  344,20190815,   17,  189
  344,20190815,   18,  179
  344,20190815,   19,  169
  344,20190815,   20,  160
  344,20190815,   21,  161
  344,20190815,   22,  133
  344,20190815,   23,  135
  344,20190815,   24,  129
  344,20190816,    1,  135
  344,20190816,    2,  129
  344,20190816,    3,  126
  344,20190816,    4,  125
  344,20190816,    5,  122
  344,20190816,    6,  151
  344,20190816,    7,  175
  344,20190816,    8,  180
  344,20190816,    9,  186
  344,20190816,   10,  189
  344,20190816,   11,  200
  344,20190816,   12,  200
  344,20190816,   13,  200
  344,20190816,   14,  202
  344,20190816,   15,  209
  344,20190816,   16,  207
  344,20190816,   17,  204
  344,20190816,   18,  196
  344,20190816,   19,  199
  344,20190816,   20,  199
  344,20190816,   21,  182
  344,20190816,   22,  175
  344,20190816,   23,  173
  344,20190816,   24,  174
  344,20190817,    1,  177
  344,20190817,    2,  176
  344,20190817,    3,  168
  344,20190817,    4,  166
  344,20190817,    5,  172
  344,20190817,    6,  173
  344,20190817,    7,  177
  344,20190817,    8,  180
  344,20190817,    9,  181
  344,20190817,   10,  186
  344,20190817,   11,  192
  344,20190817,   12,  202
  344,20190817,   13,  190
  344,20190817,   14,  193
  344,20190817,   15,  196
  344,20190817,   16,  193
  344,20190817,   17,  190
  344,20190817,   18,  180
  344,20190817,   19,  177
  344,20190817,   20,  171
  344,20190817,   21,  171
  344,20190817,   22,  171
  344,20190817,   23,  169
  344,20190817,   24,  165
  344,20190818,    1,  168
  344,20190818,    2,  165
  344,20190818,    3,  161
  344,20190818,    4,  161
  344,20190818,    5,  160
  344,20190818,    6,  161
  344,20190818,    7,  163
  344,20190818,    8,  165
  344,20190818,    9,  168
  344,20190818,   10,  170
  344,20190818,   11,  177
  344,20190818,   12,  184
  344,20190818,   13,  182
  344,20190818,   14,  184
  344,20190818,   15,  188
  344,20190818,   16,  193
  344,20190818,   17,  188
  344,20190818,   18,  180
  344,20190818,   19,  171
  344,20190818,   20,  163
  344,20190818,   21,  165
  344,20190818,   22,  161
  344,20190818,   23,  155
  344,20190818,   24,  152
  344,20190819,    1,  150
  344,20190819,    2,  151
  344,20190819,    3,  153
  344,20190819,    4,  147
  344,20190819,    5,  152
  344,20190819,    6,  157
  344,20190819,    7,  167
  344,20190819,    8,  179
  344,20190819,    9,  169
  344,20190819,   10,  182
  344,20190819,   11,  187
  344,20190819,   12,  206
  344,20190819,   13,  203
  344,20190819,   14,  207
  344,20190819,   15,  200
  344,20190819,   16,  195
  344,20190819,   17,  192
  344,20190819,   18,  182
  344,20190819,   19,  180
  344,20190819,   20,  171
  344,20190819,   21,  166
  344,20190819,   22,  161
  344,20190819,   23,  157
  344,20190819,   24,  154
  344,20190820,    1,  149
  344,20190820,    2,  146
  344,20190820,    3,  143
  344,20190820,    4,  143
  344,20190820,    5,  142
  344,20190820,    6,  152
  344,20190820,    7,  166
  344,20190820,    8,  180
  344,20190820,    9,  172
  344,20190820,   10,  167
  344,20190820,   11,  189
  344,20190820,   12,  195
  344,20190820,   13,  190
  344,20190820,   14,  191
  344,20190820,   15,  192
  344,20190820,   16,  188
  344,20190820,   17,  182
  344,20190820,   18,  168
  344,20190820,   19,  152
  344,20190820,   20,  147
  344,20190820,   21,  133
  344,20190820,   22,  133
  344,20190820,   23,  128
  344,20190820,   24,  127
  344,20190821,    1,  129
  344,20190821,    2,  121
  344,20190821,    3,  128
  344,20190821,    4,  125
  344,20190821,    5,  123
  344,20190821,    6,  140
  344,20190821,    7,  156
  344,20190821,    8,  175
  344,20190821,    9,  189
  344,20190821,   10,  200
  344,20190821,   11,  197
  344,20190821,   12,  215
  344,20190821,   13,  209
  344,20190821,   14,  217
  344,20190821,   15,  210
  344,20190821,   16,  215
  344,20190821,   17,  207
  344,20190821,   18,  190
  344,20190821,   19,  173
  344,20190821,   20,  144
  344,20190821,   21,  143
  344,20190821,   22,  125
  344,20190821,   23,  124
  344,20190821,   24,  120
  344,20190822,    1,  110
  344,20190822,    2,  114
  344,20190822,    3,  112
  344,20190822,    4,  119
  344,20190822,    5,  122
  344,20190822,    6,  152
  344,20190822,    7,  176
  344,20190822,    8,  189
  344,20190822,    9,  208
  344,20190822,   10,  215
  344,20190822,   11,  213
  344,20190822,   12,  217
  344,20190822,   13,  216
  344,20190822,   14,  216
  344,20190822,   15,  211
  344,20190822,   16,  208
  344,20190822,   17,  201
  344,20190822,   18,  188
  344,20190822,   19,  157
  344,20190822,   20,  148
  344,20190822,   21,  146
  344,20190822,   22,  135
  344,20190822,   23,  141
  344,20190822,   24,  135
  344,20190823,    1,  133
  344,20190823,    2,  136
  344,20190823,    3,  132
  344,20190823,    4,  129
  344,20190823,    5,  136
  344,20190823,    6,  157
  344,20190823,    7,  177
  344,20190823,    8,  198
  344,20190823,    9,  209
  344,20190823,   10,  223
  344,20190823,   11,  235
  344,20190823,   12,  241
  344,20190823,   13,  249
  344,20190823,   14,  251
  344,20190823,   15,  246
  344,20190823,   16,  247
  344,20190823,   17,  235
  344,20190823,   18,  210
  344,20190823,   19,  195
  344,20190823,   20,  175
  344,20190823,   21,  162
  344,20190823,   22,  168
  344,20190823,   23,  168
  344,20190823,   24,  143
  344,20190824,    1,  150
  344,20190824,    2,  140
  344,20190824,    3,  131
  344,20190824,    4,  126
  344,20190824,    5,  128
  344,20190824,    6,  153
  344,20190824,    7,  183
  344,20190824,    8,  205
  344,20190824,    9,  232
  344,20190824,   10,  258
  344,20190824,   11,  268
  344,20190824,   12,  281
  344,20190824,   13,  282
  344,20190824,   14,  285
  344,20190824,   15,  283
  344,20190824,   16,  281
  344,20190824,   17,  267
  344,20190824,   18,  253
  344,20190824,   19,  221
  344,20190824,   20,  211
  344,20190824,   21,  190
  344,20190824,   22,  174
  344,20190824,   23,  166
  344,20190824,   24,  154
  344,20190825,    1,  155
  344,20190825,    2,  149
  344,20190825,    3,  144
  344,20190825,    4,  147
  344,20190825,    5,  130
  344,20190825,    6,  170
  344,20190825,    7,  203
  344,20190825,    8,  230
  344,20190825,    9,  247
  344,20190825,   10,  267
  344,20190825,   11,  286
  344,20190825,   12,  293
  344,20190825,   13,  299
  344,20190825,   14,  301
  344,20190825,   15,  298
  344,20190825,   16,  291
  344,20190825,   17,  282
  344,20190825,   18,  253
  344,20190825,   19,  225
  344,20190825,   20,  219
  344,20190825,   21,  199
  344,20190825,   22,  170
  344,20190825,   23,  172
  344,20190825,   24,  161
  344,20190826,    1,  158
  344,20190826,    2,  157
  344,20190826,    3,  157
  344,20190826,    4,  153
  344,20190826,    5,  147
  344,20190826,    6,  169
  344,20190826,    7,  217
  344,20190826,    8,  254
  344,20190826,    9,  269
  344,20190826,   10,  284
  344,20190826,   11,  287
  344,20190826,   12,  294
  344,20190826,   13,  300
  344,20190826,   14,  301
  344,20190826,   15,  297
  344,20190826,   16,  296
  344,20190826,   17,  279
  344,20190826,   18,  262
  344,20190826,   19,  254
  344,20190826,   20,  246
  344,20190826,   21,  229
  344,20190826,   22,  218
  344,20190826,   23,  211
  344,20190826,   24,  201
  344,20190827,    1,  206
  344,20190827,    2,  199
  344,20190827,    3,  186
  344,20190827,    4,  184
  344,20190827,    5,  186
  344,20190827,    6,  194
  344,20190827,    7,  219
  344,20190827,    8,  243
  344,20190827,    9,  269
  344,20190827,   10,  283
  344,20190827,   11,  295
  344,20190827,   12,  311
  344,20190827,   13,  312
  344,20190827,   14,  315
  344,20190827,   15,  307
  344,20190827,   16,  311
  344,20190827,   17,  286
  344,20190827,   18,  272
  344,20190827,   19,  243
  344,20190827,   20,  226
  344,20190827,   21,  227
  344,20190827,   22,  221
  344,20190827,   23,  200
  344,20190827,   24,  197
  344,20190828,    1,  186
  344,20190828,    2,  182
  344,20190828,    3,  202
  344,20190828,    4,  187
  344,20190828,    5,  198
  344,20190828,    6,  215
  344,20190828,    7,  209
  344,20190828,    8,  221
  344,20190828,    9,  207
  344,20190828,   10,  227
  344,20190828,   11,  239
  344,20190828,   12,  235
  344,20190828,   13,  240
  344,20190828,   14,  248
  344,20190828,   15,  243
  344,20190828,   16,  240
  344,20190828,   17,  225
  344,20190828,   18,  214
  344,20190828,   19,  203
  344,20190828,   20,  196
  344,20190828,   21,  193
  344,20190828,   22,  197
  344,20190828,   23,  193
  344,20190828,   24,  188
  344,20190829,    1,  181
  344,20190829,    2,  186
  344,20190829,    3,  187
  344,20190829,    4,  177
  344,20190829,    5,  173
  344,20190829,    6,  180
  344,20190829,    7,  191
  344,20190829,    8,  200
  344,20190829,    9,  199
  344,20190829,   10,  200
  344,20190829,   11,  200
  344,20190829,   12,  207
  344,20190829,   13,  223
  344,20190829,   14,  209
  344,20190829,   15,  210
  344,20190829,   16,  202
  344,20190829,   17,  193
  344,20190829,   18,  173
  344,20190829,   19,  159
  344,20190829,   20,  155
  344,20190829,   21,  136
  344,20190829,   22,  136
  344,20190829,   23,  128
  344,20190829,   24,  120
  344,20190830,    1,  136
  344,20190830,    2,  146
  344,20190830,    3,  146
  344,20190830,    4,  145
  344,20190830,    5,  147
  344,20190830,    6,  154
  344,20190830,    7,  164
  344,20190830,    8,  180
  344,20190830,    9,  188
  344,20190830,   10,  191
  344,20190830,   11,  205
  344,20190830,   12,  228
  344,20190830,   13,  219
  344,20190830,   14,  211
  344,20190830,   15,  214
  344,20190830,   16,  214
  344,20190830,   17,  213
  344,20190830,   18,  193
  344,20190830,   19,  163
  344,20190830,   20,  161
  344,20190830,   21,  154
  344,20190830,   22,  144
  344,20190830,   23,  140
  344,20190830,   24,  128
  344,20190831,    1,  139
  344,20190831,    2,  135
  344,20190831,    3,  137
  344,20190831,    4,  127
  344,20190831,    5,  119
  344,20190831,    6,  151
  344,20190831,    7,  197
  344,20190831,    8,  210
  344,20190831,    9,  226
  344,20190831,   10,  237
  344,20190831,   11,  250
  344,20190831,   12,  259
  344,20190831,   13,  271
  344,20190831,   14,  275
  344,20190831,   15,  271
  344,20190831,   16,  259
  344,20190831,   17,  242
  344,20190831,   18,  186
  344,20190831,   19,  190
  344,20190831,   20,  183
  344,20190831,   21,  185
  344,20190831,   22,  190
  344,20190831,   23,  178
  344,20190831,   24,  175
  344,20190901,    1,  164
  344,20190901,    2,  152
  344,20190901,    3,  139
  344,20190901,    4,  162
  344,20190901,    5,  155
  344,20190901,    6,  150
  344,20190901,    7,  162
  344,20190901,    8,  172
  344,20190901,    9,  180
  344,20190901,   10,  183
  344,20190901,   11,  179
  344,20190901,   12,  185
  344,20190901,   13,  186
  344,20190901,   14,  180
  344,20190901,   15,  184
  344,20190901,   16,  183
  344,20190901,   17,  175
  344,20190901,   18,  156
  344,20190901,   19,  131
  344,20190901,   20,  122
  344,20190901,   21,  121
  344,20190901,   22,  115
  344,20190901,   23,  113
  344,20190901,   24,  121
  344,20190902,    1,  126
  344,20190902,    2,  112
  344,20190902,    3,  100
  344,20190902,    4,  102
  344,20190902,    5,  114
  344,20190902,    6,  121
  344,20190902,    7,  149
  344,20190902,    8,  157
  344,20190902,    9,  168
  344,20190902,   10,  188
  344,20190902,   11,  187
  344,20190902,   12,  195
  344,20190902,   13,  199
  344,20190902,   14,  191
  344,20190902,   15,  188
  344,20190902,   16,  184
  344,20190902,   17,  169
  344,20190902,   18,  160
  344,20190902,   19,  154
  344,20190902,   20,  160
  344,20190902,   21,  171
  344,20190902,   22,  171
  344,20190902,   23,  165
  344,20190902,   24,  163
  344,20190903,    1,  166
  344,20190903,    2,  169
  344,20190903,    3,  168
  344,20190903,    4,  169
  344,20190903,    5,  169
  344,20190903,    6,  172
  344,20190903,    7,  173
  344,20190903,    8,  176
  344,20190903,    9,  171
  344,20190903,   10,  170
  344,20190903,   11,  183
  344,20190903,   12,  196
  344,20190903,   13,  192
  344,20190903,   14,  188
  344,20190903,   15,  198
  344,20190903,   16,  191
  344,20190903,   17,  180
  344,20190903,   18,  172
  344,20190903,   19,  153
  344,20190903,   20,  143
  344,20190903,   21,  158
  344,20190903,   22,  171
  344,20190903,   23,  168
  344,20190903,   24,  156
  344,20190904,    1,  152
  344,20190904,    2,  148
  344,20190904,    3,  147
  344,20190904,    4,  148
  344,20190904,    5,  150
  344,20190904,    6,  155
  344,20190904,    7,  164
  344,20190904,    8,  166
  344,20190904,    9,  173
  344,20190904,   10,  163
  344,20190904,   11,  160
  344,20190904,   12,  155
  344,20190904,   13,  162
  344,20190904,   14,  168
  344,20190904,   15,  183
  344,20190904,   16,  154
  344,20190904,   17,  169
  344,20190904,   18,  146
  344,20190904,   19,  146
  344,20190904,   20,  130
  344,20190904,   21,  129
  344,20190904,   22,  142
  344,20190904,   23,  157
  344,20190904,   24,  154
  344,20190905,    1,  157
  344,20190905,    2,  154
  344,20190905,    3,  150
  344,20190905,    4,  144
  344,20190905,    5,  141
  344,20190905,    6,  142
  344,20190905,    7,  143
  344,20190905,    8,  163
  344,20190905,    9,  161
  344,20190905,   10,  144
  344,20190905,   11,  151
  344,20190905,   12,  161
  344,20190905,   13,  145
  344,20190905,   14,  167
  344,20190905,   15,  150
  344,20190905,   16,  149
  344,20190905,   17,  139
  344,20190905,   18,  130
  344,20190905,   19,  108
  344,20190905,   20,   90
  344,20190905,   21,   94
  344,20190905,   22,   80
  344,20190905,   23,   84
  344,20190905,   24,   86
  344,20190906,    1,  105
  344,20190906,    2,  108
  344,20190906,    3,  124
  344,20190906,    4,  121
  344,20190906,    5,  121
  344,20190906,    6,  128
  344,20190906,    7,  136
  344,20190906,    8,  147
  344,20190906,    9,  160
  344,20190906,   10,  166
  344,20190906,   11,  182
  344,20190906,   12,  180
  344,20190906,   13,  182
  344,20190906,   14,  180
  344,20190906,   15,  175
  344,20190906,   16,  172
  344,20190906,   17,  156
  344,20190906,   18,  146
  344,20190906,   19,  148
  344,20190906,   20,  145
  344,20190906,   21,  145
  344,20190906,   22,  145
  344,20190906,   23,  143
  344,20190906,   24,  130
  344,20190907,    1,  113
  344,20190907,    2,  102
  344,20190907,    3,  118
  344,20190907,    4,  121
  344,20190907,    5,  121
  344,20190907,    6,  129
  344,20190907,    7,  125
  344,20190907,    8,  137
  344,20190907,    9,  145
  344,20190907,   10,  141
  344,20190907,   11,  164
  344,20190907,   12,  180
  344,20190907,   13,  167
  344,20190907,   14,  163
  344,20190907,   15,  167
